,Id numeric,Id text,Sample name,Sampled date,Sampling start,Sampling end,Testname,Component name,Wnsident,Result text,Units,Result status,Dig rap,Pdf rap,Order number
    889297System.Drawing.Bitmap,889297,22-125416,NL14_20112,9/13/2022 0:00,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,,,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],,mg/l,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],,m,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],,uS/cm,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],,oC,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,,,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW Locatiebezoek in route,Locatiebezoek in route,,,,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,OW Administratie per monster,Administratiekosten,,,,Unavailable,,,OMS22-906
    889298System.Drawing.Bitmap,889298,22-125417,NL14_20112,9/9/2022 0:00,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,,,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],,mg/l,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],,m,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],,uS/cm,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],,oC,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,,,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW Locatiebezoek in route,Locatiebezoek in route,,,,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,OW Administratie per monster,Administratiekosten,,,,Unavailable,,,OMS22-906
    889299System.Drawing.Bitmap,889299,22-125418,NL14_20112,9/6/2022 0:00,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,,,Unavailable,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],,mg/l,Entered,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],680,uS/cm,Authorised,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],20.5,oC,Authorised,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,,,OMS22-906
    889300System.Drawing.Bitmap,889300,22-125419,NL14_20112,9/2/2022 9:14,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,,,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],97.6,mg/l,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],690,uS/cm,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],21.6,oC,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889301System.Drawing.Bitmap,889301,22-125420,NL14_20112,8/30/2022 11:33,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202209021951.csv,R2209020097,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],93.4,mg/l,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],670,uS/cm,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],22.9,oC,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889302System.Drawing.Bitmap,889302,22-125421,NL14_20112,8/26/2022 10:09,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208291951.csv,R2208290218,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],90.9,mg/l,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],670,uS/cm,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],23.1,oC,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889303System.Drawing.Bitmap,889303,22-125422,NL14_20112,8/23/2022 10:24,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260371,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],89.9,mg/l,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],680,uS/cm,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],22.2,oC,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889304System.Drawing.Bitmap,889304,22-125423,NL14_20112,8/19/2022 8:22,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208261952.csv,R2208260370,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],93.4,mg/l,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],680,uS/cm,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],24.2,oC,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889305System.Drawing.Bitmap,889305,22-125424,NL14_20112,8/16/2022 12:35,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208181951.csv,R2208180189,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],87.4,mg/l,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],650,uS/cm,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],24.6,oC,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889306System.Drawing.Bitmap,889306,22-125425,NL14_20112,8/12/2022 14:02,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208151951.csv,R2208150375,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],88.9,mg/l,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],670,uS/cm,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],20.8,oC,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889307System.Drawing.Bitmap,889307,22-125426,NL14_20112,8/9/2022 8:55,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208101951.csv,R2208100171,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],87.2,mg/l,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],660,uS/cm,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],23.1,oC,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889308System.Drawing.Bitmap,889308,22-125427,NL14_20112,8/5/2022 14:00,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208091951.csv,R2208090346,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],85.7,mg/l,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],650,uS/cm,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],22,oC,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889309System.Drawing.Bitmap,889309,22-125428,NL14_20112,8/3/2022 8:05,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208081951.csv,R2208080042,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],84.4,mg/l,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],660,uS/cm,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],21.2,oC,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889310System.Drawing.Bitmap,889310,22-125429,NL14_20112,7/29/2022 9:41,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202208011951.csv,R2208010232,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],80.6,mg/l,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],0.3,m,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],650,uS/cm,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW EGV en temperatuur,Temperatuur EGV,[] [T] [] [oC] [NVT] [OW],22.8,oC,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW Steekbemonstering tbv fysisch-chemisch onderzoek,Steekbemonstering tbv fysisch-chemisch onderzoek,,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW Locatiebezoek in route,Locatiebezoek in route,,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,OW Administratie per monster,Administratiekosten,,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889311System.Drawing.Bitmap,889311,22-125430,NL14_20112,7/26/2022 10:02,,,"OW Filtratie 0.45 µm, Klein","Filtratie 0.45 µm, klein filter",,1,,Authorised,110081_Monitoring_202207281951.csv,R2207280125,OMS22-906
    889312System.Drawing.Bitmap,889312,22-125431,NL14_20094,9/30/2022 0:00,,,OW Nutriënten,Cl nf,[] [CONCTTE] [Cl] [mg/l] [nf] [OW],,mg/l,Unavailable,,,OMS22-906
    889312System.Drawing.Bitmap,889312,22-125431,NL14_20094,9/30/2022 0:00,,,OW Bemonsteringsdiepte,Bemonsteringsdiepte,[] [MONSDTE] [] [m] [NVT] [OW],,m,Unavailable,,,OMS22-906
    889312System.Drawing.Bitmap,889312,22-125431,NL14_20094,9/30/2022 0:00,,,OW EGV en temperatuur,Geleidendheid,[] [GELDHD] [] [uS/cm] [25oC] [OW],,uS/cm,Unavailable,,,OMS22-906
